common_name	pathway	main_function	main_function_two	pval	padj	log2err	ES	NES	size	leadingEdge	DoseComparison	Cluster
Fc epsilon receptor (FCERI) signaling	REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	Innate Immune System	None	0.859649122807018	0.984405458089669	0.0514264916187015	0.580645161290323	0.778082654396555	1	NFATC2	6Gy_vs_0Gy	2
FGFR1 mutant receptor activation	REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	Other	None	0.1364522417154	0.683760683760684	0.166933848713193	0.935483870967742	1.25357760986112	1	STAT1	6Gy_vs_0Gy	2
Formation of axial mesoderm	REACTOME_FORMATION_OF_AXIAL_MESODERM	Differentiation	None	0.446064139941691	0.793331417073872	0.107554375265169	-0.626016260162602	-1.02454966346341	2	TEAD4, TEAD2	6Gy_vs_0Gy	2
Formation of the anterior neural plate	REACTOME_FORMATION_OF_THE_ANTERIOR_NEURAL_PLATE	Differentiation	None	0.374245472837022	0.774972415135977	0.0956031492204301	-0.82258064516129	-1.09944367176634	1	SOX1	6Gy_vs_0Gy	2
Formation of the posterior neural plate	REACTOME_FORMATION_OF_THE_POSTERIOR_NEURAL_PLATE	Differentiation	None	0.374245472837022	0.774972415135977	0.0956031492204301	-0.82258064516129	-1.09944367176634	1	SOX1	6Gy_vs_0Gy	2
Gastrulation	REACTOME_GASTRULATION	Other	None	0.623853211009174	0.873101420872121	0.115240003147781	-0.40495867768595	-0.887414455015857	4	SOX1, TEAD4, TEAD2, MYB	6Gy_vs_0Gy	2
Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation	REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	Cytokine Signalling Immune System	None	0.49317738791423	0.821962313190383	0.0785029047348687	0.758064516129032	1.01583013212884	1	STAT4	6Gy_vs_0Gy	2
Growth hormone receptor signaling	REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	Cytokine Signalling Immune System	None	0.1364522417154	0.683760683760684	0.166933848713193	0.935483870967742	1.25357760986112	1	STAT1	6Gy_vs_0Gy	2
Heme signaling	REACTOME_HEME_SIGNALING	Cellular Response to Stress	None	0.311871227364185	0.774972415135977	0.106729884364606	-0.854838709677419	-1.14255910987483	1	NFE2L2	6Gy_vs_0Gy	2
Hemostasis	REACTOME_HEMOSTASIS	Other	None	0.837365591397849	0.984405458089669	0.0355420211253902	0.426229508196721	0.770154879328035	3	MYB, IRF2, IRF1	6Gy_vs_0Gy	2
Inactivation of CSF3 (G-CSF) signaling	REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING	Cytokine Signalling Immune System	None	0.1364522417154	0.683760683760684	0.166933848713193	0.935483870967742	1.25357760986112	1	STAT1	6Gy_vs_0Gy	2
Infectious disease	REACTOME_INFECTIOUS_DISEASE	Other	None	0.630573248407643	0.873101420872121	0.0461379160269737	0.453884297520661	0.897566962013711	4	STAT1	6Gy_vs_0Gy	2
Innate Immune System	REACTOME_INNATE_IMMUNE_SYSTEM	Other	None	0.77190332326284	0.984405458089669	0.0446854397644147	0.51219512195122	0.820581081461448	2	NFATC2, IRF3	6Gy_vs_0Gy	2
Interferon alpha/beta signaling	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Cytokine Signalling Immune System	None	0.581730769230769	0.873101420872121	0.0471642455670861	0.433333333333333	0.920458003064617	5	STAT1, IRF3, IRF8, IRF2, IRF1	6Gy_vs_0Gy	2
Interferon gamma signaling	REACTOME_INTERFERON_GAMMA_SIGNALING	Cytokine Signalling Immune System	None	0.581730769230769	0.873101420872121	0.0471642455670861	0.433333333333333	0.920458003064617	5	STAT1, IRF3, IRF8, IRF2, IRF1	6Gy_vs_0Gy	2
Interferon Signaling	REACTOME_INTERFERON_SIGNALING	Cytokine Signalling Immune System	None	0.581730769230769	0.873101420872121	0.0471642455670861	0.433333333333333	0.920458003064617	5	STAT1, IRF3, IRF8, IRF2, IRF1	6Gy_vs_0Gy	2
Interleukin-12 family signaling	REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	Cytokine Signalling Immune System	None	0.178247734138973	0.703402075397347	0.125033367555272	0.764227642276423	1.2243590739266	2	STAT1, STAT4	6Gy_vs_0Gy	2
Interleukin-12 signaling	REACTOME_INTERLEUKIN_12_SIGNALING	Cytokine Signalling Immune System	None	0.49317738791423	0.821962313190383	0.0785029047348687	0.758064516129032	1.01583013212884	1	STAT4	6Gy_vs_0Gy	2
Interleukin-20 family signaling	REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	Cytokine Signalling Immune System	None	0.178247734138973	0.703402075397347	0.125033367555272	0.764227642276423	1.2243590739266	2	STAT1, STAT4	6Gy_vs_0Gy	2
Interleukin-21 signaling	REACTOME_INTERLEUKIN_21_SIGNALING	Cytokine Signalling Immune System	None	0.178247734138973	0.703402075397347	0.125033367555272	0.764227642276423	1.2243590739266	2	STAT1, STAT4	6Gy_vs_0Gy	2
Interleukin-23 signaling	REACTOME_INTERLEUKIN_23_SIGNALING	Cytokine Signalling Immune System	None	0.49317738791423	0.821962313190383	0.0785029047348687	0.758064516129032	1.01583013212884	1	STAT4	6Gy_vs_0Gy	2
Interleukin-27 signaling	REACTOME_INTERLEUKIN_27_SIGNALING	Cytokine Signalling Immune System	None	0.1364522417154	0.683760683760684	0.166933848713193	0.935483870967742	1.25357760986112	1	STAT1	6Gy_vs_0Gy	2
Interleukin-2 family signaling	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	Cytokine Signalling Immune System	None	0.178247734138973	0.703402075397347	0.125033367555272	0.764227642276423	1.2243590739266	2	STAT1, STAT4	6Gy_vs_0Gy	2
Interleukin-35 Signalling	REACTOME_INTERLEUKIN_35_SIGNALLING	Cytokine Signalling Immune System	None	0.178247734138973	0.703402075397347	0.125033367555272	0.764227642276423	1.2243590739266	2	STAT1, STAT4	6Gy_vs_0Gy	2
Interleukin-4 and Interleukin-13 signaling	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	Cytokine Signalling Immune System	None	0.0453172205438066	0.683760683760684	0.261663521711573	0.886178861788618	1.41973552189362	2	STAT1	6Gy_vs_0Gy	2
Interleukin-6 family signaling	REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	Cytokine Signalling Immune System	None	0.1364522417154	0.683760683760684	0.166933848713193	0.935483870967742	1.25357760986112	1	STAT1	6Gy_vs_0Gy	2
Interleukin-6 signaling	REACTOME_INTERLEUKIN_6_SIGNALING	Cytokine Signalling Immune System	None	0.1364522417154	0.683760683760684	0.166933848713193	0.935483870967742	1.25357760986112	1	STAT1	6Gy_vs_0Gy	2
Interleukin-9 signaling	REACTOME_INTERLEUKIN_9_SIGNALING	Cytokine Signalling Immune System	None	0.1364522417154	0.683760683760684	0.166933848713193	0.935483870967742	1.25357760986112	1	STAT1	6Gy_vs_0Gy	2
IRF3 mediated activation of type 1 IFN	REACTOME_IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN	Innate Immune System	None	0.984405458089669	0.984405458089669	0.0452247443372884	0.508064516129032	0.680822322596986	1	IRF3	6Gy_vs_0Gy	2
IRF3-mediated induction of type I IFN	REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN	Innate Immune System	None	0.984405458089669	0.984405458089669	0.0452247443372884	0.508064516129032	0.680822322596986	1	IRF3	6Gy_vs_0Gy	2
ISG15 antiviral mechanism	REACTOME_ISG15_ANTIVIRAL_MECHANISM	Cytokine Signalling Immune System	None	0.598187311178248	0.873101420872121	0.0564118388217596	0.581368189372501	0.93140234476502	2	STAT1	6Gy_vs_0Gy	2
KEAP1-NFE2L2 pathway	REACTOME_KEAP1_NFE2L2_PATHWAY	Cellular Response to Stress	None	0.311871227364185	0.774972415135977	0.106729884364606	-0.854838709677419	-1.14255910987483	1	NFE2L2	6Gy_vs_0Gy	2
Kidney development	REACTOME_KIDNEY_DEVELOPMENT	Other	None	0.462776659959759	0.793331417073872	0.0835990603684159	-0.774193548387097	-1.03477051460362	1	WT1	6Gy_vs_0Gy	2
LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production	REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION	Innate Immune System	None	0.984405458089669	0.984405458089669	0.0452247443372884	0.508064516129032	0.680822322596986	1	IRF3	6Gy_vs_0Gy	2
MAPK6/MAPK4 signaling	REACTOME_MAPK6_MAPK4_SIGNALING	Signal Transduction	None	0.873294346978557	0.984405458089669	0.0507027937029348	0.57258064516129	0.76727595086327	1	ETV4	6Gy_vs_0Gy	2
MAPK family signaling cascades	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	Signal Transduction	None	0.613293051359517	0.873101420872121	0.0552495663125249	0.577235772357723	0.924781853710521	2	NF1, ETV4	6Gy_vs_0Gy	2
Maternal to zygotic transition (MZT)	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	Other	None	0.605633802816901	0.873101420872121	0.0696133438850965	-0.709677419354839	-0.948539638386649	1	TEAD4	6Gy_vs_0Gy	2
Mitochondrial biogenesis	REACTOME_MITOCHONDRIAL_BIOGENESIS	Other	None	0.302144249512671	0.774972415135977	0.106729884364606	0.862903225806452	1.15631727806155	1	GABPA	6Gy_vs_0Gy	2
MyD88-independent TLR4 cascade 	REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE	Other	None	0.984405458089669	0.984405458089669	0.0452247443372884	0.508064516129032	0.680822322596986	1	IRF3	6Gy_vs_0Gy	2
Neddylation	REACTOME_NEDDYLATION	Metabolism of Proteins	None	0.311871227364185	0.774972415135977	0.106729884364606	-0.854838709677419	-1.14255910987483	1	NFE2L2	6Gy_vs_0Gy	2
Negative regulators of DDX58/IFIH1 signaling	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	Innate Immune System	None	0.984405458089669	0.984405458089669	0.0452247443372884	0.508064516129032	0.680822322596986	1	IRF3	6Gy_vs_0Gy	2
Nephron development	REACTOME_NEPHRON_DEVELOPMENT	Other	None	0.462776659959759	0.793331417073872	0.0835990603684159	-0.774193548387097	-1.03477051460362	1	WT1	6Gy_vs_0Gy	2
Nervous system development	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	Other	None	0.422535211267606	0.784085959053289	0.0886261133285098	-0.798387096774194	-1.06710709318498	1	TEAD1	6Gy_vs_0Gy	2
NFE2L2 regulates pentose phosphate pathway genes	REACTOME_NFE2L2_REGULATES_PENTOSE_PHOSPHATE_PATHWAY_GENES	Cellular Response to Stress	None	0.311871227364185	0.774972415135977	0.106729884364606	-0.854838709677419	-1.14255910987483	1	NFE2L2	6Gy_vs_0Gy	2
NFE2L2 regulating anti-oxidant/detoxification enzymes	REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES	Cellular Response to Stress	None	0.311871227364185	0.774972415135977	0.106729884364606	-0.854838709677419	-1.14255910987483	1	NFE2L2	6Gy_vs_0Gy	2
NFE2L2 regulating ER-stress associated genes	REACTOME_NFE2L2_REGULATING_ER_STRESS_ASSOCIATED_GENES	Cellular Response to Stress	None	0.311871227364185	0.774972415135977	0.106729884364606	-0.854838709677419	-1.14255910987483	1	NFE2L2	6Gy_vs_0Gy	2
NFE2L2 regulating inflammation associated genes	REACTOME_NFE2L2_REGULATING_INFLAMMATION_ASSOCIATED_GENES	Cellular Response to Stress	None	0.311871227364185	0.774972415135977	0.106729884364606	-0.854838709677419	-1.14255910987483	1	NFE2L2	6Gy_vs_0Gy	2
NFE2L2 regulating MDR associated enzymes	REACTOME_NFE2L2_REGULATING_MDR_ASSOCIATED_ENZYMES	Cellular Response to Stress	None	0.311871227364185	0.774972415135977	0.106729884364606	-0.854838709677419	-1.14255910987483	1	NFE2L2	6Gy_vs_0Gy	2
NFE2L2 regulating tumorigenic genes	REACTOME_NFE2L2_REGULATING_TUMORIGENIC_GENES	Cellular Response to Stress	None	0.311871227364185	0.774972415135977	0.106729884364606	-0.854838709677419	-1.14255910987483	1	NFE2L2	6Gy_vs_0Gy	2
NOTCH3 Intracellular Domain Regulates Transcription	REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	Signal Transduction	None	0.1364522417154	0.683760683760684	0.166933848713193	0.935483870967742	1.25357760986112	1	STAT1	6Gy_vs_0Gy	2
Nuclear events mediated by NFE2L2	REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	Cellular Response to Stress	None	0.311871227364185	0.774972415135977	0.106729884364606	-0.854838709677419	-1.14255910987483	1	NFE2L2	6Gy_vs_0Gy	2
Olfactory Signaling Pathway	REACTOME_OLFACTORY_SIGNALING_PATHWAY	Other	None	0.415204678362573	0.784085959053289	0.0878312634480124	0.798387096774194	1.06986364979526	1	EBF1	6Gy_vs_0Gy	2
Oncogene Induced Senescence	REACTOME_ONCOGENE_INDUCED_SENESCENCE	Cellular Response to Stress	None	0.756335282651072	0.972431077694236	0.0573667426768556	0.629032258064516	0.842922875596268	1	ETS1	6Gy_vs_0Gy	2
Oncogenic MAPK signaling	REACTOME_ONCOGENIC_MAPK_SIGNALING	Other	None	0.711500974658869	0.955747577899974	0.0602484086158019	0.645161290322581	0.864536282662839	1	NF1	6Gy_vs_0Gy	2
Organelle biogenesis and maintenance	REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	Other	None	0.302144249512671	0.774972415135977	0.106729884364606	0.862903225806452	1.15631727806155	1	GABPA	6Gy_vs_0Gy	2
Organic cation/anion/zwitterion transport	REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	Other	None	0.400402414486922	0.774972415135977	0.0916795246008379	-0.806451612903226	-1.0778859527121	1	RUNX1	6Gy_vs_0Gy	2
Organic cation transport	REACTOME_ORGANIC_CATION_TRANSPORT	Other	None	0.400402414486922	0.774972415135977	0.0916795246008379	-0.806451612903226	-1.0778859527121	1	RUNX1	6Gy_vs_0Gy	2
PKR-mediated signaling	REACTOME_PKR_MEDIATED_SIGNALING	Cytokine Signalling Immune System	None	0.1364522417154	0.683760683760684	0.166933848713193	0.935483870967742	1.25357760986112	1	STAT1	6Gy_vs_0Gy	2
Post-translational protein modification	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	Metabolism of Proteins	None	0.148036253776435	0.683760683760684	0.13880510939114	0.786088527551942	1.25938211126588	2	FOXK2	6Gy_vs_0Gy	2
Potential therapeutics for SARS	REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS	Other	None	0.311871227364185	0.774972415135977	0.106729884364606	-0.854838709677419	-1.14255910987483	1	NFE2L2	6Gy_vs_0Gy	2
Pre-NOTCH Expression and Processing	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	Signal Transduction	None	0.400402414486922	0.774972415135977	0.0916795246008379	-0.806451612903226	-1.0778859527121	1	RUNX1	6Gy_vs_0Gy	2
Programmed Cell Death	REACTOME_PROGRAMMED_CELL_DEATH	Other	None	0.594752186588921	0.873101420872121	0.0902635484340068	-0.560975609756098	-0.918102945181496	2	IRF1, IRF2	6Gy_vs_0Gy	2
Pyroptosis	REACTOME_PYROPTOSIS	Other	None	0.594752186588921	0.873101420872121	0.0902635484340068	-0.560975609756098	-0.918102945181496	2	IRF1, IRF2	6Gy_vs_0Gy	2
RAS signaling downstream of NF1 loss-of-function variants	REACTOME_RAS_SIGNALING_DOWNSTREAM_OF_NF1_LOSS_OF_FUNCTION_VARIANTS	Other	None	0.711500974658869	0.955747577899974	0.0602484086158019	0.645161290322581	0.864536282662839	1	NF1	6Gy_vs_0Gy	2
Regulated Necrosis	REACTOME_REGULATED_NECROSIS	Other	None	0.594752186588921	0.873101420872121	0.0902635484340068	-0.560975609756098	-0.918102945181496	2	IRF1, IRF2	6Gy_vs_0Gy	2
Regulation of HMOX1 expression and activity	REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	Cellular Response to Stress	None	0.311871227364185	0.774972415135977	0.106729884364606	-0.854838709677419	-1.14255910987483	1	NFE2L2	6Gy_vs_0Gy	2
Regulation of IFNA/IFNB signaling	REACTOME_REGULATION_OF_IFNA_IFNB_SIGNALING	Cytokine Signalling Immune System	None	0.1364522417154	0.683760683760684	0.166933848713193	0.935483870967742	1.25357760986112	1	STAT1	6Gy_vs_0Gy	2
Regulation of IFNG signaling	REACTOME_REGULATION_OF_IFNG_SIGNALING	Cytokine Signalling Immune System	None	0.1364522417154	0.683760683760684	0.166933848713193	0.935483870967742	1.25357760986112	1	STAT1	6Gy_vs_0Gy	2
Regulation of innate immune responses to cytosolic DNA	REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA	Innate Immune System	None	0.984405458089669	0.984405458089669	0.0452247443372884	0.508064516129032	0.680822322596986	1	IRF3	6Gy_vs_0Gy	2
Regulation of NFE2L2 gene expression	REACTOME_REGULATION_OF_NFE2L2_GENE_EXPRESSION	Cellular Response to Stress	None	0.311871227364185	0.774972415135977	0.106729884364606	-0.854838709677419	-1.14255910987483	1	NFE2L2	6Gy_vs_0Gy	2
Regulation of RAS by GAPs	REACTOME_REGULATION_OF_RAS_BY_GAPS	Signal Transduction	None	0.711500974658869	0.955747577899974	0.0602484086158019	0.645161290322581	0.864536282662839	1	NF1	6Gy_vs_0Gy	2
Regulation of RUNX1 Expression and Activity	REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY	Gene Expression(Transcription)	None	0.400402414486922	0.774972415135977	0.0916795246008379	-0.806451612903226	-1.0778859527121	1	RUNX1	6Gy_vs_0Gy	2
Regulation of RUNX2 expression and activity	REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY	Gene Expression(Transcription)	None	0.206948640483384	0.774972415135977	0.114750719227023	0.741855901317634	1.188517601403	2	STAT1	6Gy_vs_0Gy	2
Regulation of TP53 Activity	REACTOME_REGULATION_OF_TP53_ACTIVITY	Gene Expression(Transcription)	None	0.323586744639376	0.774972415135977	0.102449405629826	0.846774193548387	1.13470387099498	1	PRDM1	6Gy_vs_0Gy	2
Regulation of TP53 Expression and Degradation	REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	Gene Expression(Transcription)	None	0.323586744639376	0.774972415135977	0.102449405629826	0.846774193548387	1.13470387099498	1	PRDM1	6Gy_vs_0Gy	2
Reproduction	REACTOME_REPRODUCTION	Other	None	0.323586744639376	0.774972415135977	0.102449405629826	0.846774193548387	1.13470387099498	1	PRDM1	6Gy_vs_0Gy	2
Respiratory Syncytial Virus Infection Pathway	REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY	Other	None	0.984405458089669	0.984405458089669	0.0452247443372884	0.508064516129032	0.680822322596986	1	IRF3	6Gy_vs_0Gy	2
RNA Polymerase II Transcription	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	Gene Expression(Transcription)	None	0.944140197152245	0.984405458089669	0.0183208529217527	0.235393902345839	0.595661353965653	10	STAT1, PRDM1	6Gy_vs_0Gy	2
RSV-host interactions	REACTOME_RSV_HOST_INTERACTIONS	Other	None	0.984405458089669	0.984405458089669	0.0452247443372884	0.508064516129032	0.680822322596986	1	IRF3	6Gy_vs_0Gy	2
RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	Gene Expression(Transcription)	None	0.921282798833819	0.984405458089669	0.0672065093710464	-0.422764227642276	-0.691903668832432	2	RUNX1, NFATC2	6Gy_vs_0Gy	2
RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	Gene Expression(Transcription)	None	0.400402414486922	0.774972415135977	0.0916795246008379	-0.806451612903226	-1.0778859527121	1	RUNX1	6Gy_vs_0Gy	2
RUNX1 regulates estrogen receptor mediated transcription	REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION	Gene Expression(Transcription)	None	0.400402414486922	0.774972415135977	0.0916795246008379	-0.806451612903226	-1.0778859527121	1	RUNX1	6Gy_vs_0Gy	2
RUNX1 regulates expression of components of tight junctions	REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS	Gene Expression(Transcription)	None	0.400402414486922	0.774972415135977	0.0916795246008379	-0.806451612903226	-1.0778859527121	1	RUNX1	6Gy_vs_0Gy	2
RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	Gene Expression(Transcription)	None	0.400402414486922	0.774972415135977	0.0916795246008379	-0.806451612903226	-1.0778859527121	1	RUNX1	6Gy_vs_0Gy	2
RUNX1 regulates transcription of genes involved in BCR signaling	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING	Gene Expression(Transcription)	None	0.400402414486922	0.774972415135977	0.0916795246008379	-0.806451612903226	-1.0778859527121	1	RUNX1	6Gy_vs_0Gy	2
RUNX1 regulates transcription of genes involved in differentiation of HSCs	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	Gene Expression(Transcription)	None	0.950437317784257	0.984405458089669	0.0656813601934011	-0.398373983739837	-0.651986149476715	2	RUNX1, MYB	6Gy_vs_0Gy	2
RUNX1 regulates transcription of genes involved in differentiation of keratinocytes	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES	Gene Expression(Transcription)	None	0.400402414486922	0.774972415135977	0.0916795246008379	-0.806451612903226	-1.0778859527121	1	RUNX1	6Gy_vs_0Gy	2
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS	Gene Expression(Transcription)	None	0.145772594752187	0.683760683760684	0.199915231309662	-0.788617886178862	-1.29066645916819	2	RUNX1, RUNX2	6Gy_vs_0Gy	2
RUNX1 regulates transcription of genes involved in interleukin signaling	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING	Gene Expression(Transcription)	None	0.400402414486922	0.774972415135977	0.0916795246008379	-0.806451612903226	-1.0778859527121	1	RUNX1	6Gy_vs_0Gy	2
RUNX1 regulates transcription of genes involved in WNT signaling	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING	Gene Expression(Transcription)	None	0.400402414486922	0.774972415135977	0.0916795246008379	-0.806451612903226	-1.0778859527121	1	RUNX1	6Gy_vs_0Gy	2
RUNX2 regulates bone development	REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT	Gene Expression(Transcription)	None	0.462776659959759	0.793331417073872	0.0835990603684159	-0.782258064516129	-1.04554937413074	1	RUNX2	6Gy_vs_0Gy	2
RUNX2 regulates chondrocyte maturation	REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION	Gene Expression(Transcription)	None	0.462776659959759	0.793331417073872	0.0835990603684159	-0.782258064516129	-1.04554937413074	1	RUNX2	6Gy_vs_0Gy	2
RUNX2 regulates genes involved in cell migration	REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	Gene Expression(Transcription)	None	0.462776659959759	0.793331417073872	0.0835990603684159	-0.782258064516129	-1.04554937413074	1	RUNX2	6Gy_vs_0Gy	2
RUNX2 regulates osteoblast differentiation	REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	Gene Expression(Transcription)	None	0.462776659959759	0.793331417073872	0.0835990603684159	-0.782258064516129	-1.04554937413074	1	RUNX2	6Gy_vs_0Gy	2
